InternalID,StudentID,FirstName,LastName,CourseID,Year,Gender
1584,2024-1584,W,U,1,4,M
1585,2024-1585,T,U,4,2,M
1586,2024-1586,L,K,2,3,F
1587,2024-1587,T,T,2,5,O
1588,2024-1588,B,C,2,4,F
1589,2024-1589,E,L,1,4,F
1590,2024-1590,R,N,2,3,M
1591,2024-1591,A,Z,4,5,M
1592,2024-1592,J,J,4,2,O
1593,2024-1593,D,Q,3,2,F
1594,2024-1594,R,O,1,4,M
1595,2024-1595,P,V,3,3,F
1596,2024-1596,L,F,4,2,M
1597,2024-1597,H,F,2,3,O
1598,2024-1598,P,O,2,1,M
1599,2024-1599,Y,C,3,2,F
1600,2024-1600,P,W,4,5,F
1601,2024-1601,O,V,3,1,F
1602,2024-1602,C,K,3,1,M
1603,2024-1603,T,L,2,2,F
1604,2024-1604,C,Z,2,3,F
1605,2024-1605,H,R,2,1,M
1606,2024-1606,Q,M,2,1,M
1607,2024-1607,W,F,4,3,O
1608,2024-1608,I,H,1,2,F
1609,2024-1609,R,Q,3,4,F
1610,2024-1610,G,J,4,2,F
1611,2024-1611,J,T,4,1,O
1612,2024-1612,M,C,2,3,M
1613,2024-1613,I,Y,4,1,M
1614,2024-1614,G,X,4,3,M
1615,2024-1615,E,P,3,1,F
1616,2024-1616,X,D,3,4,F
1617,2024-1617,W,C,1,3,M
1618,2024-1618,U,Z,1,2,O
1619,2024-1619,E,K,3,1,O
1620,2024-1620,S,R,4,3,O
1621,2024-1621,Y,W,4,1,F
1622,2024-1622,Q,L,4,1,F
1623,2024-1623,I,E,1,3,F
1624,2024-1624,J,K,4,5,O
1625,2024-1625,P,O,2,1,M
1626,2024-1626,G,S,2,3,M
1627,2024-1627,J,T,4,1,F
1628,2024-1628,W,D,3,3,F
1629,2024-1629,G,O,4,3,M
1630,2024-1630,N,J,3,4,M
1631,2024-1631,I,K,3,1,M
1632,2024-1632,F,M,2,4,M
1633,2024-1633,Z,M,1,1,F
1634,2024-1634,F,O,2,4,F
1635,2024-1635,E,N,1,4,F
1636,2024-1636,S,L,2,2,F
1637,2024-1637,P,X,4,5,O
1638,2024-1638,U,Y,4,1,O
1639,2024-1639,M,G,1,1,F
1640,2024-1640,X,L,2,3,O
1641,2024-1641,X,C,1,4,O
1642,2024-1642,Q,J,3,3,M
1643,2024-1643,J,U,4,3,O
1644,2024-1644,L,D,3,4,O
1645,2024-1645,H,V,4,2,F
1646,2024-1646,G,O,4,5,M
1647,2024-1647,A,T,1,4,M
1648,2024-1648,T,Q,2,1,M
1649,2024-1649,W,R,2,2,F
1650,2024-1650,Y,T,1,1,F
1651,2024-1651,H,B,1,3,F
1652,2024-1652,R,X,1,1,M
1653,2024-1653,E,C,2,2,O
1654,2024-1654,G,K,1,4,F
1655,2024-1655,A,K,1,5,F
1656,2024-1656,N,E,3,4,O
1657,2024-1657,E,Q,3,2,F
1658,2024-1658,U,Q,1,1,O
1659,2024-1659,M,R,4,2,F
1660,2024-1660,A,F,1,2,M
1661,2024-1661,K,L,4,3,F
1662,2024-1662,R,S,2,5,F
1663,2024-1663,M,W,2,1,O
1664,2024-1664,B,V,4,5,O
1665,2024-1665,C,T,1,4,F
1666,2024-1666,I,X,3,2,F
1667,2024-1667,X,T,1,2,M
1668,2024-1668,O,L,3,2,O
1669,2024-1669,D,O,2,4,F
1670,2024-1670,D,U,1,2,O
1671,2024-1671,Y,S,3,4,F
1672,2024-1672,Z,W,1,4,M
1673,2024-1673,Z,P,3,3,O
1674,2024-1674,A,T,3,5,O
1675,2024-1675,R,Q,4,2,O
1676,2024-1676,R,C,4,1,M
1677,2024-1677,X,B,1,5,O
1678,2024-1678,E,E,4,3,M
1679,2024-1679,K,C,1,3,M
1680,2024-1680,B,B,3,2,F
1681,2024-1681,T,V,3,3,M
1682,2024-1682,J,K,2,5,O
1683,2024-1683,G,U,2,5,F
1684,2024-1684,R,D,4,1,O
1685,2024-1685,X,H,2,2,M
1686,2024-1686,G,V,3,3,M
1687,2024-1687,L,T,3,3,O
1688,2024-1688,B,Q,4,2,F
1689,2024-1689,N,Y,4,2,F
1690,2024-1690,W,C,3,3,O
1691,2024-1691,S,L,2,3,M
1692,2024-1692,K,L,4,5,O
1693,2024-1693,K,F,1,5,M
1694,2024-1694,Q,H,1,5,F
1695,2024-1695,G,A,3,3,M
1696,2024-1696,V,M,4,4,O
1697,2024-1697,B,W,4,5,F
1698,2024-1698,O,H,3,4,M
1699,2024-1699,O,A,1,5,O
1700,2024-1700,G,F,1,2,M
1701,2024-1701,L,L,2,5,O
1702,2024-1702,J,S,1,3,M
1703,2024-1703,T,F,4,5,F
1704,2024-1704,M,H,3,5,F
1705,2024-1705,W,T,4,3,M
1706,2024-1706,C,R,2,2,O
1707,2024-1707,Q,N,4,4,O
1708,2024-1708,W,O,2,3,O
1709,2024-1709,D,S,1,1,F
1710,2024-1710,T,O,1,2,F
1711,2024-1711,I,G,4,2,F
1712,2024-1712,E,W,4,5,F
1713,2024-1713,P,P,2,1,O
1714,2024-1714,L,V,4,5,O
1715,2024-1715,G,H,1,2,M
1716,2024-1716,Y,E,2,5,F
1717,2024-1717,Q,T,4,5,O
1718,2024-1718,J,D,4,2,M
1719,2024-1719,B,G,4,1,M
1720,2024-1720,V,F,1,3,F
1721,2024-1721,X,P,4,2,O
1722,2024-1722,K,D,4,2,O
1723,2024-1723,D,K,2,4,M
1724,2024-1724,E,F,2,5,M
1725,2024-1725,G,V,1,1,M
1726,2024-1726,H,J,3,5,O
1727,2024-1727,E,M,4,5,O
1728,2024-1728,J,E,3,4,M
1729,2024-1729,I,C,3,3,O
1730,2024-1730,J,I,2,4,F
1731,2024-1731,W,J,3,5,F
1732,2024-1732,T,S,4,5,O
1733,2024-1733,F,N,4,4,O
1734,2024-1734,S,D,3,4,O
1735,2024-1735,A,M,1,4,O
1736,2024-1736,J,I,4,5,F
1737,2024-1737,F,N,1,3,F
1738,2024-1738,N,H,4,1,O
1739,2024-1739,D,G,4,2,M
1740,2024-1740,H,O,3,5,M
1741,2024-1741,U,G,3,4,M
1742,2024-1742,R,J,1,5,F
1743,2024-1743,J,P,4,2,M
1744,2024-1744,U,H,3,3,M
1745,2024-1745,P,A,2,2,M
1746,2024-1746,U,Y,3,4,F
1747,2024-1747,Y,W,3,4,O
1748,2024-1748,T,O,4,1,O
1749,2024-1749,U,Y,2,1,O
1750,2024-1750,V,N,2,5,M
1751,2024-1751,U,G,4,2,O
1752,2024-1752,X,E,2,1,O
1753,2024-1753,Y,K,1,1,O
1754,2024-1754,D,Z,2,3,F
1755,2024-1755,G,B,2,2,F
1756,2024-1756,Y,P,3,5,O
1757,2024-1757,Z,Q,1,1,F
1758,2024-1758,W,U,3,2,F
1759,2024-1759,V,V,1,4,F
1760,2024-1760,R,I,1,5,F
1761,2024-1761,M,P,1,2,O
1762,2024-1762,R,R,1,3,O
1763,2024-1763,B,F,2,5,F
1764,2024-1764,R,Q,4,1,O
1765,2024-1765,O,L,4,5,O
1766,2024-1766,W,L,3,3,O
1767,2024-1767,H,U,2,3,O
1768,2024-1768,G,G,3,3,O
1769,2024-1769,X,Z,4,2,F
1770,2024-1770,S,E,2,3,F
1771,2024-1771,F,V,4,4,O
1772,2024-1772,U,P,2,1,M
1773,2024-1773,P,X,1,1,O
1774,2024-1774,Q,D,1,3,M
1775,2024-1775,Y,Q,4,4,O
1776,2024-1776,N,Z,1,3,F
1777,2024-1777,A,W,3,2,F
1778,2024-1778,X,J,1,2,M
1779,2024-1779,E,O,3,4,O
1780,2024-1780,Z,A,1,1,M
1781,2024-1781,Q,K,1,2,O
1782,2024-1782,O,W,1,4,F
1783,2024-1783,G,O,2,1,F
1784,2024-1784,J,H,4,2,M
1785,2024-1785,R,X,4,2,O
1786,2024-1786,I,X,3,5,M
1787,2024-1787,H,Z,3,4,F
1788,2024-1788,U,K,4,5,F
1789,2024-1789,F,O,3,5,O
1790,2024-1790,Y,P,3,1,M
1791,2024-1791,T,Z,1,1,O
1792,2024-1792,S,O,4,3,O
1793,2024-1793,W,H,1,3,F
1794,2024-1794,C,Z,3,2,F
1795,2024-1795,I,K,4,1,O
1796,2024-1796,J,S,2,3,F
1797,2024-1797,K,Q,1,3,M
1798,2024-1798,Z,O,2,3,M
1799,2024-1799,U,G,4,2,F
1800,2024-1800,O,D,1,3,F
1801,2024-1801,S,N,2,3,F
1802,2024-1802,N,T,1,4,M
1803,2024-1803,G,B,4,2,F
1804,2024-1804,X,F,4,1,O
1805,2024-1805,T,N,4,2,F
1806,2024-1806,G,U,1,3,M
1807,2024-1807,L,M,2,1,O
1808,2024-1808,P,Z,1,4,F
1809,2024-1809,K,T,4,3,M
1810,2024-1810,F,I,2,4,O
1811,2024-1811,G,R,3,5,F
1812,2024-1812,J,B,2,5,O
1813,2024-1813,L,F,3,2,F
1814,2024-1814,X,T,3,3,M
1815,2024-1815,J,L,4,5,O
1816,2024-1816,R,K,1,5,M
1817,2024-1817,M,J,4,4,O
1818,2024-1818,E,A,1,1,O
1819,2024-1819,Z,H,4,1,M
1820,2024-1820,U,T,3,1,M
1821,2024-1821,H,C,3,1,O
1822,2024-1822,J,P,1,2,M
1823,2024-1823,H,V,3,1,F
1824,2024-1824,O,U,2,1,M
1825,2024-1825,I,E,3,1,F
1826,2024-1826,H,E,3,2,O
1827,2024-1827,Q,M,3,5,M
1828,2024-1828,I,U,2,1,M
1829,2024-1829,E,W,3,1,M
1830,2024-1830,B,K,4,3,F
1831,2024-1831,N,E,4,2,O
1832,2024-1832,C,D,4,3,F
1833,2024-1833,D,G,2,4,F
1834,2024-1834,T,Q,3,3,F
1835,2024-1835,Y,B,3,3,M
1836,2024-1836,L,A,4,2,F
1837,2024-1837,E,P,1,5,O
1838,2024-1838,J,A,2,1,F
1839,2024-1839,C,J,1,5,O
1840,2024-1840,W,H,3,2,O
1841,2024-1841,Y,G,1,1,F
1842,2024-1842,O,J,4,3,F
1843,2024-1843,O,D,2,4,O
1844,2024-1844,Y,Q,4,3,O
1845,2024-1845,U,E,3,4,F
1846,2024-1846,G,N,1,4,F
1847,2024-1847,A,I,3,4,M
1848,2024-1848,I,K,1,1,O
1849,2024-1849,N,I,4,1,M
1850,2024-1850,W,O,1,5,F
1851,2024-1851,G,S,3,5,O
1852,2024-1852,V,Y,1,4,M
1853,2024-1853,X,T,3,1,M
1854,2024-1854,X,O,4,3,O
1855,2024-1855,Y,I,4,1,O
1856,2024-1856,R,B,2,5,M
1857,2024-1857,W,Q,3,3,F
1858,2024-1858,Q,X,2,2,M
1859,2024-1859,F,O,3,2,M
1860,2024-1860,J,K,4,3,F
1861,2024-1861,D,N,4,2,F
1862,2024-1862,X,M,1,5,O
1863,2024-1863,F,Z,1,3,O
1864,2024-1864,U,X,2,5,O
1865,2024-1865,D,S,2,1,M
1866,2024-1866,W,N,1,3,F
1867,2024-1867,U,T,2,3,M
1868,2024-1868,S,G,3,1,O
1869,2024-1869,C,Y,2,1,M
1870,2024-1870,P,W,4,3,F
1871,2024-1871,K,X,1,3,O
1872,2024-1872,N,N,2,3,M
1873,2024-1873,N,U,1,5,M
1874,2024-1874,D,Q,2,1,M
1875,2024-1875,Q,W,1,2,F
1876,2024-1876,C,C,2,3,F
1877,2024-1877,N,A,1,2,M
1878,2024-1878,J,T,4,4,F
1879,2024-1879,S,F,4,4,O
1880,2024-1880,M,G,2,4,O
1881,2024-1881,K,P,4,5,O
1882,2024-1882,U,X,1,4,O
1883,2024-1883,D,Z,3,4,F
1884,2024-1884,B,K,1,1,O
1885,2024-1885,T,J,3,1,M
1886,2024-1886,Q,V,2,2,M
1887,2024-1887,C,H,4,3,M
1888,2024-1888,M,M,3,4,M
1889,2024-1889,I,E,4,2,M
1890,2024-1890,O,U,4,2,O
1891,2024-1891,T,Z,3,1,F
1892,2024-1892,K,M,3,3,O
1893,2024-1893,E,Y,1,3,F
1894,2024-1894,E,Q,4,2,O
1895,2024-1895,M,W,1,2,O
1896,2024-1896,U,D,1,5,F
1897,2024-1897,W,G,3,5,M
1898,2024-1898,X,E,3,1,M
1899,2024-1899,G,U,2,5,F
1900,2024-1900,H,J,2,5,O
1901,2024-1901,U,V,1,5,M
1902,2024-1902,H,F,4,4,M
1903,2024-1903,T,D,4,1,M
1904,2024-1904,V,N,3,2,M
1905,2024-1905,G,L,3,1,M
1906,2024-1906,L,O,1,5,F
1907,2024-1907,P,J,3,2,O
1908,2024-1908,I,M,1,3,F
1909,2024-1909,Y,W,4,1,M
1910,2024-1910,O,U,2,5,F
1911,2024-1911,V,Z,1,2,F
1912,2024-1912,I,B,3,4,O
1913,2024-1913,U,W,4,3,F
1914,2024-1914,Y,X,4,5,F
1915,2024-1915,P,C,1,2,F
1916,2024-1916,P,Y,2,4,O
1917,2024-1917,U,V,1,1,M
1918,2024-1918,B,V,4,2,O
1919,2024-1919,L,P,1,4,M
1920,2024-1920,R,A,4,2,M
1921,2024-1921,E,W,1,5,F
1922,2024-1922,Y,C,2,4,F
1923,2024-1923,S,L,1,1,M
1924,2024-1924,D,A,2,2,O
1925,2024-1925,P,K,3,3,M
1926,2024-1926,R,I,3,4,O
1927,2024-1927,R,R,3,1,O
1928,2024-1928,I,R,4,1,F
1929,2024-1929,I,J,4,1,O
1930,2024-1930,V,K,1,3,M
1931,2024-1931,J,D,3,4,M
1932,2024-1932,N,D,2,1,M
1933,2024-1933,J,B,3,1,M
1934,2024-1934,C,P,3,2,O
1935,2024-1935,Q,P,4,4,O
1936,2024-1936,D,G,2,2,M
1937,2024-1937,C,B,4,2,M
1938,2024-1938,D,Z,1,2,F
1939,2024-1939,G,D,1,2,M
1940,2024-1940,S,H,4,5,M
1941,2024-1941,L,R,2,3,O
1942,2024-1942,G,G,4,4,O
1943,2024-1943,N,T,4,3,O
1944,2024-1944,D,X,2,1,O
1945,2024-1945,J,I,4,1,O
1946,2024-1946,O,K,1,2,M
1947,2024-1947,E,N,4,4,F
1948,2024-1948,F,L,1,3,F
1949,2024-1949,O,Z,4,5,F
1950,2024-1950,C,J,1,1,F
1951,2024-1951,E,A,2,2,M
1952,2024-1952,A,P,2,3,F
1953,2024-1953,V,Q,1,3,F
1954,2024-1954,F,W,4,5,F
1955,2024-1955,L,K,4,3,O
1956,2024-1956,C,O,3,3,O
1957,2024-1957,L,P,2,5,M
1958,2024-1958,K,M,4,3,M
1959,2024-1959,X,P,4,4,F
1960,2024-1960,G,N,1,3,O
1961,2024-1961,A,Q,4,5,F
1962,2024-1962,D,U,1,4,O
1963,2024-1963,B,S,1,1,O
1964,2024-1964,D,Y,3,3,M
1965,2024-1965,E,M,1,3,O
1966,2024-1966,D,T,2,2,F
1967,2024-1967,I,I,3,1,M
1968,2024-1968,V,C,4,1,O
1969,2024-1969,X,N,4,3,F
1970,2024-1970,N,J,4,1,F
1971,2024-1971,E,M,2,3,M
1972,2024-1972,Y,P,1,1,M
1973,2024-1973,H,U,2,4,F
1974,2024-1974,Y,C,1,5,O
1975,2024-1975,J,M,2,5,O
1976,2024-1976,N,R,3,3,F
1977,2024-1977,W,J,3,3,O
1978,2024-1978,H,V,2,1,O
1979,2024-1979,R,L,4,1,F
1980,2024-1980,E,V,2,3,M
1981,2024-1981,I,B,4,5,M
1982,2024-1982,A,Z,2,4,M
1983,2024-1983,E,W,1,1,O
1984,2024-1984,E,R,3,3,F
1985,2024-1985,E,X,3,4,F
1986,2024-1986,Z,L,3,3,M
1987,2024-1987,S,B,2,2,O
1988,2024-1988,E,F,1,1,M
1989,2024-1989,M,Y,4,3,O
1990,2024-1990,J,V,1,1,O
1991,2024-1991,O,Q,1,1,O
1992,2024-1992,B,S,1,5,F
1993,2024-1993,Q,I,2,2,M
1994,2024-1994,M,C,1,4,F
1995,2024-1995,N,Z,4,5,F
1996,2024-1996,Y,Q,4,2,O
1997,2024-1997,M,Q,2,1,O
1998,2024-1998,R,E,4,1,M
1999,2024-1999,Y,A,3,4,O
2000,2024-2000,Y,D,1,4,M
2001,2024-2001,N,V,2,5,O
2002,2024-2002,N,P,4,3,O
2003,2024-2003,L,S,4,5,O
2004,2024-2004,Q,Z,4,5,O
2005,2024-2005,G,Y,4,2,O
2006,2024-2006,M,K,3,3,M
2007,2024-2007,M,B,4,4,O
2008,2024-2008,F,O,2,4,M
2009,2024-2009,V,H,1,5,F
2010,2024-2010,S,W,2,1,F
2011,2024-2011,L,W,2,5,M
2012,2024-2012,J,E,3,2,F
2013,2024-2013,C,Q,3,4,M
2014,2024-2014,H,Y,2,5,O
2015,2024-2015,T,P,2,2,O
2016,2024-2016,K,H,4,2,F
2017,2024-2017,H,Y,3,1,F
2018,2024-2018,C,Q,4,3,M
2019,2024-2019,E,T,3,5,M
2020,2024-2020,B,Y,2,4,O
2021,2024-2021,V,J,2,1,O
2022,2024-2022,E,P,3,2,O
2023,2024-2023,J,L,4,2,F
2024,2024-2024,H,D,2,3,F
2025,2024-2025,I,G,1,3,M
2026,2024-2026,B,B,1,1,M
2027,2024-2027,X,V,1,2,M
2028,2024-2028,D,I,4,3,F
2029,2024-2029,E,H,1,2,F
2030,2024-2030,P,G,2,4,F
2031,2024-2031,B,W,2,4,F
2032,2024-2032,H,L,4,4,F
2033,2024-2033,R,L,4,3,M
2034,2024-2034,U,T,4,3,M
2035,2024-2035,P,Y,1,3,O
2036,2024-2036,I,U,2,3,F
2037,2024-2037,U,Q,3,4,M
2038,2024-2038,U,F,2,4,M
2039,2024-2039,E,H,1,4,M
2040,2024-2040,V,P,2,3,M
2041,2024-2041,X,P,2,2,O
2042,2024-2042,Z,Y,1,4,M
2043,2024-2043,T,O,4,4,O
2044,2024-2044,B,E,2,3,O
2045,2024-2045,D,X,2,3,M
2046,2024-2046,M,L,4,5,F
2047,2024-2047,W,D,3,2,M
2048,2024-2048,S,C,1,2,F
2049,2024-2049,S,L,4,3,M
2050,2024-2050,S,F,1,4,F
2051,2024-2051,T,O,1,1,M
2052,2024-2052,P,R,1,5,O
2053,2024-2053,D,C,3,5,M
2054,2024-2054,Y,H,4,1,F
2055,2024-2055,U,L,4,5,M
2056,2024-2056,T,F,1,1,F
2057,2024-2057,X,O,2,1,M
2058,2024-2058,D,M,1,2,F
2059,2024-2059,R,A,4,1,F
2060,2024-2060,K,P,2,2,M
2061,2024-2061,X,Y,3,5,M
2062,2024-2062,Q,F,4,1,O
2063,2024-2063,S,P,1,1,M
2064,2024-2064,F,Z,1,5,M
2065,2024-2065,P,W,4,3,F
2066,2024-2066,K,U,3,1,F
2067,2024-2067,C,P,3,1,F
2068,2024-2068,V,M,2,4,O
2069,2024-2069,Z,L,3,1,M
2070,2024-2070,B,T,2,5,M
2071,2024-2071,O,A,1,5,O
2072,2024-2072,G,T,2,5,M
2073,2024-2073,J,G,1,5,O
2074,2024-2074,W,J,1,3,M
2075,2024-2075,S,X,1,1,F
2076,2024-2076,I,S,3,5,M
2077,2024-2077,R,J,1,2,F
2078,2024-2078,R,T,2,5,F
2079,2024-2079,F,I,1,3,M
2080,2024-2080,V,E,1,4,M
2081,2024-2081,Z,K,1,2,M
2082,2024-2082,D,B,2,3,F
2083,2024-2083,O,M,2,3,O
2084,2024-2084,W,I,1,2,M
2085,2024-2085,U,U,2,1,F
2086,2024-2086,O,V,1,5,M
2087,2024-2087,F,T,1,5,M
2088,2024-2088,F,N,1,4,M
2089,2024-2089,T,H,4,2,F
2090,2024-2090,Y,U,3,5,O
2091,2024-2091,H,G,3,5,F
2092,2024-2092,D,J,3,2,O
2093,2024-2093,Y,F,1,1,F
2094,2024-2094,I,O,4,1,M
2095,2024-2095,A,J,2,4,F
2096,2024-2096,Y,Y,2,2,M
2097,2024-2097,S,B,1,5,M
2098,2024-2098,M,W,2,5,F
2099,2024-2099,V,D,2,3,O
2100,2024-2100,F,C,3,3,F
2101,2024-2101,V,U,3,1,O
2102,2024-2102,U,A,3,3,M
2103,2024-2103,M,T,3,4,M
2104,2024-2104,J,X,3,2,O
2105,2024-2105,N,H,1,3,O
2106,2024-2106,A,G,3,5,M
2107,2024-2107,K,R,2,1,F
2108,2024-2108,M,Y,1,5,O
2109,2024-2109,E,H,4,2,O
2110,2024-2110,T,O,3,2,O
2111,2024-2111,F,H,2,4,F
2112,2024-2112,I,J,4,4,M
2113,2024-2113,H,E,4,5,M
2114,2024-2114,J,R,3,3,F
2115,2024-2115,N,I,3,4,O
2116,2024-2116,C,S,1,3,M
2117,2024-2117,G,H,4,4,M
2118,2024-2118,O,O,1,3,M
2119,2024-2119,U,C,4,2,F
2120,2024-2120,R,Y,3,1,F
2121,2024-2121,J,K,3,1,M
2122,2024-2122,H,U,3,5,F
2123,2024-2123,C,X,4,2,O
2124,2024-2124,N,A,2,2,M
2125,2024-2125,C,D,2,2,M
2126,2024-2126,T,Z,4,4,F
2127,2024-2127,O,Z,3,3,O
2128,2024-2128,L,J,3,5,O
2129,2024-2129,F,I,4,5,O
2130,2024-2130,F,L,3,2,F
2131,2024-2131,T,K,3,3,M
2132,2024-2132,J,V,1,5,O
2133,2024-2133,B,Z,4,2,M
2134,2024-2134,F,H,4,1,M
2135,2024-2135,V,E,2,3,F
2136,2024-2136,R,N,2,2,M
2137,2024-2137,Y,P,3,3,M
2138,2024-2138,H,F,2,1,M
2139,2024-2139,T,O,3,5,O
2140,2024-2140,D,U,4,1,O
2141,2024-2141,D,L,1,2,F
2142,2024-2142,K,I,4,3,O
2143,2024-2143,J,A,2,4,O
2144,2024-2144,E,I,4,2,F
2145,2024-2145,K,E,2,1,F
2146,2024-2146,R,A,1,4,M
2147,2024-2147,Z,K,2,1,F
2148,2024-2148,D,Y,3,4,M
2149,2024-2149,Z,E,2,3,F
2150,2024-2150,Y,W,2,5,O
2151,2024-2151,A,Z,3,1,F
2152,2024-2152,N,R,2,3,O
2153,2024-2153,T,H,2,4,M
2154,2024-2154,R,U,4,4,F
2155,2024-2155,O,L,1,5,M
2156,2024-2156,O,L,4,1,F
2157,2024-2157,A,L,3,3,F
2158,2024-2158,R,B,3,1,F
2159,2024-2159,S,C,2,3,O
2160,2024-2160,O,F,2,5,M
2161,2024-2161,T,R,4,3,F
2162,2024-2162,T,E,2,1,O
2163,2024-2163,U,J,2,3,M
2164,2024-2164,N,C,2,5,O
2165,2024-2165,Z,N,1,4,O
2166,2024-2166,U,S,4,2,F
2167,2024-2167,V,M,3,2,O
2168,2024-2168,C,A,4,2,F
2169,2024-2169,Z,I,2,5,F
2170,2024-2170,X,O,2,1,O
2171,2024-2171,K,S,2,2,F
2172,2024-2172,U,R,3,3,M
2173,2024-2173,E,U,2,4,F
2174,2024-2174,U,O,4,2,F
2175,2024-2175,Z,G,4,4,O
2176,2024-2176,O,Y,3,3,O
2177,2024-2177,K,W,2,3,M
2178,2024-2178,Q,P,4,2,M
2179,2024-2179,V,A,2,3,M
2180,2024-2180,T,V,3,2,O
2181,2024-2181,W,R,1,5,O
2182,2024-2182,D,C,4,2,O
2183,2024-2183,S,N,4,5,M
2184,2024-2184,X,K,1,1,M
2185,2024-2185,Q,Q,3,5,M
2186,2024-2186,V,J,3,5,M
2187,2024-2187,K,K,2,5,O
2188,2024-2188,Q,H,3,1,F
2189,2024-2189,D,I,3,4,F
2190,2024-2190,T,R,3,4,O
2191,2024-2191,N,S,1,1,F
2192,2024-2192,P,A,4,2,F
2193,2024-2193,V,O,3,1,O
2194,2024-2194,U,R,2,4,O
2195,2024-2195,J,S,3,5,F
2196,2024-2196,N,Z,3,4,O
2197,2024-2197,E,I,3,1,F
2198,2024-2198,O,E,4,2,M
2199,2024-2199,I,X,2,1,F
2200,2024-2200,M,U,2,4,F
2201,2024-2201,P,I,1,4,O
2202,2024-2202,O,I,4,4,F
2203,2024-2203,Z,E,2,4,F
2204,2024-2204,X,T,3,5,M
2205,2024-2205,D,V,3,5,M
2206,2024-2206,I,N,4,1,M
2207,2024-2207,O,O,2,1,M
2208,2024-2208,O,R,3,5,M
2209,2024-2209,T,Y,2,5,O
2210,2024-2210,O,Q,2,1,M
2211,2024-2211,W,T,3,4,M
2212,2024-2212,R,I,4,2,O
2213,2024-2213,L,A,4,2,O
2214,2024-2214,Z,N,1,5,F
2215,2024-2215,H,R,3,3,M
2216,2024-2216,N,R,4,4,F
2217,2024-2217,S,E,4,2,M
2218,2024-2218,A,G,4,4,O
2219,2024-2219,I,X,2,2,M
2220,2024-2220,U,U,4,4,M
2221,2024-2221,V,U,1,5,F
2222,2024-2222,T,C,3,2,M
2223,2024-2223,O,L,2,2,F
2224,2024-2224,A,V,1,2,M
2225,2024-2225,Z,L,3,2,F
2226,2024-2226,A,U,2,3,M
2227,2024-2227,D,R,1,1,O
2228,2024-2228,R,V,2,5,O
2229,2024-2229,V,A,1,4,M
2230,2024-2230,I,Z,2,1,F
2231,2024-2231,Q,Z,4,3,M
2232,2024-2232,B,P,4,1,M
2233,2024-2233,N,B,3,2,M
2234,2024-2234,E,U,3,5,F
2235,2024-2235,G,G,2,3,O
2236,2024-2236,R,C,2,5,F
2237,2024-2237,P,T,2,5,M
2238,2024-2238,V,X,2,1,O
2239,2024-2239,S,I,2,2,O
2240,2024-2240,K,H,1,2,O
2241,2024-2241,A,L,4,5,M
2242,2024-2242,J,V,1,3,O
2243,2024-2243,X,A,2,1,M
2244,2024-2244,V,A,1,4,F
2245,2024-2245,E,G,3,5,O
2246,2024-2246,F,G,3,2,F
2247,2024-2247,X,D,2,4,F
2248,2024-2248,K,E,1,3,M
2249,2024-2249,T,I,4,5,F
2250,2024-2250,Y,E,4,1,M
2251,2024-2251,L,U,2,4,O
2252,2024-2252,J,N,3,5,M
2253,2024-2253,Z,T,1,4,M
2254,2024-2254,N,N,2,1,O
2255,2024-2255,E,T,1,3,M
2256,2024-2256,V,C,1,3,M
2257,2024-2257,V,U,2,5,O
2258,2024-2258,S,V,1,2,O
2259,2024-2259,B,U,4,3,O
2260,2024-2260,Y,U,3,5,F
2261,2024-2261,K,M,2,4,O
2262,2024-2262,M,P,4,4,O
2263,2024-2263,K,H,2,5,M
2264,2024-2264,W,U,2,4,M
2265,2024-2265,E,L,1,1,F
2266,2024-2266,O,X,2,5,O
2267,2024-2267,F,Q,3,2,F
2268,2024-2268,I,A,1,5,M
2269,2024-2269,L,L,1,5,O
2270,2024-2270,N,M,1,3,F
2271,2024-2271,S,P,4,2,O
2272,2024-2272,Z,E,2,1,O
2273,2024-2273,E,X,1,4,M
2274,2024-2274,M,J,4,2,M
2275,2024-2275,H,L,1,3,F
2276,2024-2276,M,V,1,2,M
2277,2024-2277,K,R,4,1,F
2278,2024-2278,A,N,3,4,O
2279,2024-2279,B,J,2,2,F
2280,2024-2280,B,S,2,1,M
2281,2024-2281,O,R,4,1,F
2282,2024-2282,N,N,4,5,F
2283,2024-2283,Y,L,2,4,M
2284,2024-2284,Q,A,1,5,O
2285,2024-2285,V,U,4,4,F
2286,2024-2286,R,Q,4,2,F
2287,2024-2287,T,O,3,2,O
2288,2024-2288,U,N,3,2,M
2289,2024-2289,J,U,4,4,O
2290,2024-2290,L,G,4,1,O
2291,2024-2291,B,D,1,1,F
2292,2024-2292,M,Q,2,2,M
2293,2024-2293,D,V,2,2,M
2294,2024-2294,F,H,1,4,O
2295,2024-2295,I,J,1,1,F
2296,2024-2296,I,R,2,2,O
2297,2024-2297,R,I,2,3,F
2298,2024-2298,L,B,3,4,M
2299,2024-2299,W,S,1,2,O
2300,2024-2300,N,Q,3,3,O
2301,2024-2301,P,O,2,3,O
2302,2024-2302,S,T,3,4,F
2303,2024-2303,R,V,2,1,M
2304,2024-2304,M,D,3,3,F
2305,2024-2305,Q,W,4,1,M
2306,2024-2306,Q,N,2,3,M
2307,2024-2307,Y,M,3,4,M
2308,2024-2308,B,U,2,4,O
2309,2024-2309,M,Z,4,2,M
